# initial_energy
# total_energy =    21393864.400
# t_series

#########################################################
#           step    tempk     radg       etot      velet qscore     rmsd
#unit       step    tempk     radg       etot      velet qscore     rmsd      local         go      repul  stack_rna      hbond      elect      afmcc     afmfit      stage
#########################################################

#all       20800   298.00    40.97   -5707.69     690.41  0.619    15.83     724.45    -306.01       4.88   -3463.09   -3210.74     241.26  0.9827698     311.32     -10.75
           20900   298.00    40.93   -5739.75     729.71  0.615    15.78
#all       20900   298.00    40.93   -5739.75     729.71  0.615    15.78     691.79    -305.25       4.46   -3459.41   -3204.32     241.06  0.9833144     301.48     -10.54
           21000   298.00    40.91   -5781.27     706.27  0.609    15.73
#all       21000   298.00    40.91   -5781.27     706.27  0.609    15.73     709.78    -305.07       5.62   -3463.21   -3201.92     241.37  0.9864683     244.49     -13.31
           21100   298.00    40.90   -5735.24     695.97  0.618    15.71
#all       21100   298.00    40.90   -5735.24     695.97  0.618    15.71     728.17    -297.40       3.82   -3457.44   -3203.62     240.95  0.9855128     261.76     -12.46
           21200   298.00    40.89   -5756.34     728.34  0.611    15.68
#all       21200   298.00    40.89   -5756.34     728.34  0.611    15.68     720.56    -305.45       5.77   -3457.13   -3205.48     240.77  0.9858246     256.12     -12.50
           21300   298.00    40.89   -5758.63     713.95  0.614    15.69
#all       21300   298.00    40.89   -5758.63     713.95  0.614    15.69     711.25    -298.03       6.17   -3462.63   -3198.86     242.28  0.9859639     253.61     -13.40
           21400   298.00    40.88   -5732.91     715.71  0.608    15.68
#all       21400   298.00    40.88   -5732.91     715.71  0.608    15.68     723.88    -302.83       3.65   -3459.06   -3203.71     241.80  0.9848452     273.82     -11.43
           21500   298.00    40.88   -5749.77     733.59  0.609    15.67
#all       21500   298.00    40.88   -5749.77     733.59  0.609    15.67     716.18    -306.99       8.07   -3469.49   -3197.89     242.92  0.9851171     268.91     -12.46
           21600   298.00    40.87   -5748.08     727.34  0.619    15.69
#all       21600   298.00    40.87   -5748.08     727.34  0.619    15.69     720.37    -301.74       4.93   -3458.28   -3208.73     243.41  0.9852776     266.01     -15.03
           21700   298.00    40.87   -5762.27     728.27  0.614    15.71
#all       21700   298.00    40.87   -5762.27     728.27  0.614    15.71     723.03    -301.41       5.39   -3458.12   -3208.89     243.19  0.9862567     248.32     -14.76
           21800   298.00    40.89   -5683.43     721.69  0.599    15.72
#all       21800   298.00    40.89   -5683.43     721.69  0.599    15.72     713.52    -295.75       5.50   -3459.03   -3209.57     242.91  0.9815261     333.79     -15.77
           21900   298.00    40.89   -5657.44     743.86  0.600    15.73
#all       21900   298.00    40.89   -5657.44     743.86  0.600    15.73     709.22    -300.87       8.73   -3459.83   -3204.00     243.61  0.9800227     360.95     -16.24
           22000   298.00    40.89   -5660.08     745.92  0.600    15.73
#all       22000   298.00    40.89   -5660.08     745.92  0.600    15.73     688.78    -302.08       7.44   -3449.47   -3204.93     242.69  0.9794415     371.45     -14.93
           22100   298.00    40.90   -5708.51     728.29  0.586    15.72
#all       22100   298.00    40.90   -5708.51     728.29  0.586    15.72     707.12    -280.71       7.44   -3460.44   -3213.34     242.66  0.9832075     303.41     -15.62
           22200   298.00    40.89   -5723.33     744.25  0.573    15.73
#all       22200   298.00    40.89   -5723.33     744.25  0.573    15.73     696.10    -291.05       4.63   -3458.05   -3208.38     243.06  0.9830482     306.29     -16.91
           22300   298.00    40.90   -5713.83     717.42  0.580    15.75
#all       22300   298.00    40.90   -5713.83     717.42  0.580    15.75     720.73    -288.76       5.73   -3463.68   -3207.62     242.15  0.9836674     295.10     -18.45
           22400   298.00    40.91   -5804.22     731.52  0.591    15.78
#all       22400   298.00    40.91   -5804.22     731.52  0.591    15.78     727.92    -300.17       4.47   -3464.96   -3207.24     240.08  0.9882439     212.41     -17.72
           22500   298.00    40.93   -5724.10     706.76  0.593    15.79
#all       22500   298.00    40.93   -5724.10     706.76  0.593    15.79     722.01    -280.26       3.38   -3457.67   -3204.82     239.55  0.9849760     271.46     -18.72
           22600   298.00    40.95   -5817.18     731.80  0.578    15.82
#all       22600   298.00    40.95   -5817.18     731.80  0.578    15.82     724.16    -284.27       3.03   -3467.10   -3221.83     237.98  0.9886801     204.53     -14.67
           22700   298.00    40.98   -5815.75     731.88  0.591    15.85
#all       22700   298.00    40.98   -5815.75     731.88  0.591    15.85     725.83    -281.93       3.41   -3467.73   -3227.36     237.86  0.9885005     207.78     -14.60
           22800   298.00    41.01   -5852.33     710.90  0.597    15.89
#all       22800   298.00    41.01   -5852.33     710.90  0.597    15.89     747.76    -293.13       2.86   -3467.14   -3240.61     237.04  0.9903383     174.57     -14.67
           22900   298.00    41.02   -5802.98     737.28  0.588    15.91
#all       22900   298.00    41.02   -5802.98     737.28  0.588    15.91     705.61    -288.04       4.29   -3460.95   -3232.51     237.03  0.9863504     246.62     -16.01
           23000   298.00    41.02   -5808.49     731.80  0.585    15.95
#all       23000   298.00    41.02   -5808.49     731.80  0.585    15.95     727.10    -290.71       2.46   -3453.23   -3240.58     235.91  0.9873980     227.70     -18.12
           23100   298.00    41.02   -5796.62     688.22  0.586    15.97
#all       23100   298.00    41.02   -5796.62     688.22  0.586    15.97     755.09    -288.15       2.42   -3452.99   -3222.67     235.31  0.9894933     189.84     -16.46
           23200   298.00    41.02   -5832.17     728.54  0.596    16.00
#all       23200   298.00    41.02   -5832.17     728.54  0.596    16.00     730.02    -288.98       4.16   -3458.86   -3237.08     236.38  0.9890696     197.49     -16.29
           23300   298.00    41.01   -5731.93     696.38  0.582    16.03
#all       23300   298.00    41.01   -5731.93     696.38  0.582    16.03     734.34    -285.63       3.39   -3454.06   -3233.58     235.64  0.9842478     284.61     -17.62
           23400   298.00    40.99   -5786.52     725.64  0.589    16.07
#all       23400   298.00    40.99   -5786.52     725.64  0.589    16.07     723.07    -286.01       3.39   -3456.44   -3234.91     235.61  0.9863515     246.60     -18.81
           23500   298.00    40.96   -5756.93     715.06  0.588    16.10
#all       23500   298.00    40.96   -5756.93     715.06  0.588    16.10     741.46    -295.35       5.08   -3460.75   -3237.24     235.82  0.9850403     270.29     -17.22
           23600   298.00    40.92   -5787.96     728.99  0.577    16.11
#all       23600   298.00    40.92   -5787.96     728.99  0.577    16.11     716.68    -286.61       3.71   -3462.00   -3234.73     234.93  0.9856695     258.93     -19.86
           23700   298.00    40.88   -5789.99     728.18  0.586    16.13
#all       23700   298.00    40.88   -5789.99     728.18  0.586    16.13     701.39    -297.41       3.83   -3453.26   -3235.81     234.13  0.9848991     272.85     -16.68
           23800   298.00    40.86   -5784.78     718.77  0.605    16.17
#all       23800   298.00    40.86   -5784.78     718.77  0.605    16.17     699.73    -297.20       6.32   -3462.68   -3231.99     233.38  0.9843200     283.31     -16.62
           23900   298.00    40.84   -5828.11     685.52  0.599    16.21
#all       23900   298.00    40.84   -5828.11     685.52  0.599    16.21     733.62    -293.86       2.99   -3466.33   -3233.77     233.38  0.9883124     211.17     -16.30
           24000   298.00    40.82   -5846.84     690.12  0.593    16.26
#all       24000   298.00    40.82   -5846.84     690.12  0.593    16.26     697.53    -287.77       3.35   -3456.64   -3230.21     233.53  0.9885169     207.48     -15.09
           24100   298.00    40.79   -5778.27     663.50  0.585    16.30
#all       24100   298.00    40.79   -5778.27     663.50  0.585    16.30     731.37    -288.43       6.98   -3465.94   -3233.13     234.44  0.9860495     252.06     -16.61
           24200   298.00    40.76   -5847.07     712.92  0.599    16.34
#all       24200   298.00    40.76   -5847.07     712.92  0.599    16.34     717.46    -300.77       5.29   -3471.58   -3230.49     236.06  0.9881756     213.64     -17.68
           24300   298.00    40.73   -5834.87     704.19  0.597    16.37
#all       24300   298.00    40.73   -5834.87     704.19  0.597    16.37     717.85    -287.96       5.18   -3480.06   -3227.47     237.31  0.9880780     215.41     -16.11
           24400   298.00    40.73   -5821.72     714.95  0.600    16.41
#all       24400   298.00    40.73   -5821.72     714.95  0.600    16.41     722.86    -296.79       4.93   -3470.05   -3230.48     237.84  0.9876501     223.14     -14.16
           24500   298.00    40.72   -5845.57     738.79  0.589    16.44
#all       24500   298.00    40.72   -5845.57     738.79  0.589    16.44     709.29    -283.96       4.93   -3487.93   -3228.83     238.88  0.9880712     215.53     -14.46
           24600   298.00    40.72   -5833.13     720.87  0.593    16.44
#all       24600   298.00    40.72   -5833.13     720.87  0.593    16.44     711.49    -284.16       5.27   -3471.15   -3232.02     240.20  0.9883231     210.98     -14.72
           24700   298.00    40.72   -5844.45     715.74  0.604    16.44
#all       24700   298.00    40.72   -5844.45     715.74  0.604    16.44     728.22    -293.68       3.39   -3475.56   -3236.76     240.38  0.9888331     201.77     -13.20
           24800   298.00    40.73   -5859.44     723.88  0.605    16.45
#all       24800   298.00    40.73   -5859.44     723.88  0.605    16.45     723.61    -297.12       3.49   -3481.44   -3218.72     241.36  0.9899014     182.46     -14.07
           24900   298.00    40.76   -5831.59     698.71  0.596    16.45
#all       24900   298.00    40.76   -5831.59     698.71  0.596    16.45     755.38    -291.82       4.10   -3483.53   -3236.26     241.53  0.9893725     192.02     -14.01
           25000   298.00    40.80   -5815.05     731.64  0.595    16.46
#all       25000   298.00    40.80   -5815.05     731.64  0.595    16.46     734.63    -298.60       3.56   -3478.58   -3236.18     242.28  0.9871974     231.32     -14.46
           25100   298.00    40.85   -5842.19     735.62  0.611    16.46
#all       25100   298.00    40.85   -5842.19     735.62  0.611    16.46     756.43    -301.89       4.50   -3486.41   -3234.20     242.76  0.9894901     189.89     -14.27
           25200   298.00    40.90   -5835.05     731.08  0.614    16.45
#all       25200   298.00    40.90   -5835.05     731.08  0.614    16.45     731.78    -294.32       4.92   -3474.85   -3233.73     240.18  0.9887379     203.48     -13.51
           25300   298.00    40.96   -5828.90     737.22  0.607    16.44
#all       25300   298.00    40.96   -5828.90     737.22  0.607    16.44     737.79    -294.21       3.17   -3481.01   -3228.79     238.58  0.9886374     205.30     -10.73
           25400   298.00    40.98   -5844.67     741.45  0.614    16.41
#all       25400   298.00    40.98   -5844.67     741.45  0.614    16.41     740.24    -292.57       3.97   -3481.90   -3233.16     238.50  0.9893486     192.45     -13.19
           25500   298.00    41.00   -5761.42     726.05  0.609    16.40
#all       25500   298.00    41.00   -5761.42     726.05  0.609    16.40     741.98    -293.58       4.28   -3479.22   -3234.66     237.77  0.9848439     273.84     -12.82
           25600   298.00    41.01   -5776.34     755.06  0.608    16.37
#all       25600   298.00    41.01   -5776.34     755.06  0.608    16.37     747.74    -291.59       7.17   -3483.66   -3233.27     238.05  0.9859904     253.13     -14.89
           25700   298.00    41.03   -5779.03     750.22  0.596    16.38
#all       25700   298.00    41.03   -5779.03     750.22  0.596    16.38     753.07    -293.54       4.75   -3478.19   -3237.85     237.14  0.9862155     249.06     -14.46
           25800   298.00    41.03   -5722.58     740.26  0.599    16.38
#all       25800   298.00    41.03   -5722.58     740.26  0.599    16.38     754.00    -290.51       5.69   -3469.13   -3225.83     238.58  0.9846588     277.19     -13.54
           25900   298.00    41.04   -5878.20     744.39  0.584    16.40
#all       25900   298.00    41.04   -5878.20     744.39  0.584    16.40     752.65    -287.75       3.64   -3470.78   -3233.29     238.03  0.9927339     131.29     -12.98
           26000   298.00    41.04   -5887.69     766.06  0.580    16.40
#all       26000   298.00    41.04   -5887.69     766.06  0.580    16.40     728.52    -283.20       2.93   -3481.34   -3237.50     239.89  0.9914417     154.63     -12.62
           26100   298.00    41.05   -5849.29     718.18  0.566    16.41
#all       26100   298.00    41.05   -5849.29     718.18  0.566    16.41     736.11    -277.28       5.08   -3458.57   -3236.13     240.01  0.9914953     153.66     -13.19
           26200   298.00    41.07   -5905.38     771.47  0.595    16.42
#all       26200   298.00    41.07   -5905.38     771.47  0.595    16.42     717.67    -289.91       3.99   -3478.42   -3228.65     239.93  0.9921041     142.66     -13.65
           26300   298.00    41.09   -5824.75     745.80  0.586    16.41
#all       26300   298.00    41.09   -5824.75     745.80  0.586    16.41     720.36    -282.22       3.33   -3471.50   -3228.21     239.04  0.9885228     207.37     -13.91
           26400   298.00    41.13   -5803.38     731.10  0.581    16.42
#all       26400   298.00    41.13   -5803.38     731.10  0.581    16.42     728.15    -287.24       5.84   -3472.35   -3225.75     238.32  0.9877709     220.96     -12.29
           26500   298.00    41.17   -5744.19     707.31  0.589    16.40
#all       26500   298.00    41.17   -5744.19     707.31  0.589    16.40     767.49    -279.83       3.12   -3475.02   -3230.67     237.58  0.9863887     245.93     -13.77
           26600   298.00    41.20   -5801.72     746.75  0.588    16.39
#all       26600   298.00    41.20   -5801.72     746.75  0.588    16.39     733.12    -289.88       3.14   -3465.57   -3229.37     237.78  0.9877163     221.94     -13.86
           26700   298.00    41.23   -5792.40     734.34  0.581    16.36
#all       26700   298.00    41.23   -5792.40     734.34  0.581    16.36     747.57    -282.12       2.33   -3476.32   -3231.03     237.20  0.9877023     222.20     -13.21
           26800   298.00    41.27   -5799.80     740.79  0.592    16.34
#all       26800   298.00    41.27   -5799.80     740.79  0.592    16.34     730.66    -281.02       3.62   -3471.78   -3225.65     238.43  0.9877740     220.90     -15.94
           26900   298.00    41.33   -5818.55     759.77  0.566    16.35
#all       26900   298.00    41.33   -5818.55     759.77  0.566    16.35     714.10    -278.08       5.87   -3477.41   -3231.44     238.69  0.9874927     225.98     -17.24
           27000   298.00    41.35   -5771.86     723.99  0.596    16.34
#all       27000   298.00    41.35   -5771.86     723.99  0.596    16.34     762.96    -284.44       4.55   -3478.56   -3230.42     240.57  0.9873697     228.21     -15.72
           27100   298.00    41.37   -5809.09     748.24  0.620    16.35
#all       27100   298.00    41.37   -5809.09     748.24  0.620    16.35     737.08    -298.00       7.04   -3479.46   -3229.80     240.58  0.9874717     226.36     -13.88
           27200   298.00    41.40   -5827.48     774.31  0.631    16.36
#all       27200   298.00    41.40   -5827.48     774.31  0.631    16.36     733.07    -311.82       7.62   -3483.32   -3230.84     240.32  0.9872607     230.18     -13.66
           27300   298.00    41.42   -5777.80     760.89  0.634    16.37
#all       27300   298.00    41.42   -5777.80     760.89  0.634    16.37     723.60    -303.11       4.16   -3480.85   -3228.81     240.26  0.9845315     279.49     -13.50
           27400   298.00    41.42   -5848.81     766.53  0.618    16.39
#all       27400   298.00    41.42   -5848.81     766.53  0.618    16.39     731.08    -298.48       2.97   -3486.97   -3233.64     240.49  0.9886182     205.65     -10.89
           27500   298.00    41.42   -5872.85     760.98  0.612    16.43
#all       27500   298.00    41.42   -5872.85     760.98  0.612    16.43     702.15    -291.76       2.68   -3480.73   -3234.65     241.17  0.9891417     196.19      -8.89
           27600   298.00    41.41   -5872.20     726.69  0.614    16.46
#all       27600   298.00    41.41   -5872.20     726.69  0.614    16.46     718.79    -300.96       4.26   -3481.96   -3231.30     241.83  0.9897712     184.82      -8.67
           27700   298.00    41.42   -5890.84     725.88  0.618    16.48
#all       27700   298.00    41.42   -5890.84     725.88  0.618    16.48     715.41    -305.37       3.76   -3482.35   -3235.68     242.34  0.9900381     179.99      -9.93
           27800   298.00    41.41   -5902.30     723.17  0.632    16.50
#all       27800   298.00    41.41   -5902.30     723.17  0.632    16.50     722.51    -310.17       7.26   -3485.89   -3230.67     242.38  0.9910977     160.85      -9.57
           27900   298.00    41.43   -5872.89     708.90  0.632    16.53
#all       27900   298.00    41.43   -5872.89     708.90  0.632    16.53     739.06    -313.60       7.22   -3472.98   -3231.18     242.64  0.9907495     167.14     -12.19
           28000   298.00    41.45   -5896.33     722.68  0.618    16.56
#all       28000   298.00    41.45   -5896.33     722.68  0.618    16.56     718.38    -302.99       3.98   -3478.85   -3230.64     242.15  0.9910324     162.03     -11.37
           28100   298.00    41.46   -5902.77     718.80  0.600    16.57
#all       28100   298.00    41.46   -5902.77     718.80  0.600    16.57     700.06    -291.74       5.63   -3473.24   -3233.87     243.29  0.9913509     156.27     -10.16
           28200   298.00    41.48   -5909.66     734.15  0.616    16.60
#all       28200   298.00    41.48   -5909.66     734.15  0.616    16.60     703.92    -308.03       6.60   -3482.56   -3232.67     243.10  0.9905183     171.32     -12.33
           28300   298.00    41.48   -5877.27     699.90  0.622    16.63
#all       28300   298.00    41.48   -5877.27     699.90  0.622    16.63     722.17    -294.47       5.60   -3483.69   -3240.53     243.89  0.9897758     184.73     -15.96
           28400   298.00    41.48   -5907.93     721.81  0.620    16.67
#all       28400   298.00    41.48   -5907.93     721.81  0.620    16.67     687.64    -309.79       5.10   -3469.32   -3233.39     244.83  0.9899211     182.11     -16.10
           28500   298.00    41.46   -5889.23     697.12  0.616    16.69
#all       28500   298.00    41.46   -5889.23     697.12  0.616    16.69     705.67    -302.58       3.10   -3477.53   -3229.42     243.77  0.9899013     182.47     -15.69
           28600   298.00    41.46   -5846.72     747.49  0.616    16.70
#all       28600   298.00    41.46   -5846.72     747.49  0.616    16.70     682.16    -299.79       3.43   -3478.52   -3237.30     241.79  0.9858549     255.57     -15.05
           28700   298.00    41.46   -5868.39     687.89  0.616    16.70
#all       28700   298.00    41.46   -5868.39     687.89  0.616    16.70     718.53    -298.65       5.66   -3462.57   -3231.43     240.57  0.9902755     175.70     -17.20
           28800   298.00    41.45   -5871.77     704.49  0.614    16.69
#all       28800   298.00    41.45   -5871.77     704.49  0.614    16.69     741.99    -295.27       6.23   -3486.04   -3236.96     239.20  0.9902413     176.32     -18.23
           28900   298.00    41.43   -5919.10     747.38  0.611    16.68
#all       28900   298.00    41.43   -5919.10     747.38  0.611    16.68     711.92    -301.42       3.55   -3485.52   -3230.87     237.71  0.9911626     159.67     -15.14
           29000   298.00    41.37   -5917.97     740.11  0.616    16.64
#all       29000   298.00    41.37   -5917.97     740.11  0.616    16.64     703.61    -302.86       3.49   -3477.99   -3225.42     238.48  0.9913964     155.45     -13.73
           29100   298.00    41.29   -5947.54     724.97  0.616    16.61
#all       29100   298.00    41.29   -5947.54     724.97  0.616    16.61     691.51    -299.76       3.72   -3486.35   -3232.86     240.35  0.9918596     147.08     -12.21
           29200   298.00    41.23   -5934.32     732.17  0.615    16.59
#all       29200   298.00    41.23   -5934.32     732.17  0.615    16.59     691.65    -299.84       2.82   -3484.31   -3225.37     240.63  0.9916568     150.75     -11.65
           29300   298.00    41.16   -5912.54     727.19  0.601    16.58
#all       29300   298.00    41.16   -5912.54     727.19  0.601    16.58     703.30    -295.19       4.76   -3482.87   -3234.86     241.58  0.9910181     162.29     -12.53
           29400   298.00    41.08   -5925.28     739.32  0.603    16.56
#all       29400   298.00    41.08   -5925.28     739.32  0.603    16.56     700.68    -297.73       4.02   -3483.03   -3232.02     243.48  0.9916926     150.10     -11.78
           29500   298.00    41.02   -5896.91     725.05  0.603    16.55
#all       29500   298.00    41.02   -5896.91     725.05  0.603    16.55     704.97    -303.34       3.38   -3471.34   -3228.20     243.27  0.9908463     165.39     -12.02
           29600   298.00    40.98   -5874.65     697.29  0.620    16.54
#all       29600   298.00    40.98   -5874.65     697.29  0.620    16.54     738.23    -302.26       2.76   -3462.38   -3233.29     242.93  0.9917070     149.84     -11.48
           29700   298.00    40.94   -5864.89     711.33  0.620    16.51
#all       29700   298.00    40.94   -5864.89     711.33  0.620    16.51     707.71    -296.75       6.67   -3472.51   -3221.96     243.36  0.9899901     180.86     -13.25
           29800   298.00    40.92   -5865.47     701.72  0.614    16.51
#all       29800   298.00    40.92   -5865.47     701.72  0.614    16.51     723.88    -299.29       6.26   -3476.89   -3234.12     243.53  0.9898839     182.78     -12.61
           29900   298.00    40.92   -5872.39     687.37  0.600    16.52
#all       29900   298.00    40.92   -5872.39     687.37  0.600    16.52     753.55    -299.20       3.83   -3480.24   -3235.75     242.87  0.9914616     154.27     -12.73
           30000   298.00    40.93   -5916.68     726.70  0.605    16.53
#all       30000   298.00    40.93   -5916.68     726.70  0.605    16.53     698.93    -294.36       3.01   -3484.63   -3232.07     241.71  0.9909174     164.11     -14.37
           30100   298.00    40.95   -5883.85     709.74  0.619    16.52
#all       30100   298.00    40.95   -5883.85     709.74  0.619    16.52     736.36    -307.55       4.15   -3474.13   -3233.97     240.40  0.9909203     164.05     -14.15
           30200   298.00    40.95   -5855.12     729.49  0.616    16.50
#all       30200   298.00    40.95   -5855.12     729.49  0.616    16.50     719.30    -304.91       4.89   -3486.47   -3229.75     240.06  0.9880772     215.42     -14.64
           30300   298.00    40.94   -5889.80     735.80  0.603    16.50
#all       30300   298.00    40.94   -5889.80     735.80  0.603    16.50     736.98    -300.36       5.49   -3489.56   -3231.45     239.37  0.9910003     162.61     -13.87
           30400   298.00    40.92   -5852.32     713.36  0.589    16.48
#all       30400   298.00    40.92   -5852.32     713.36  0.589    16.48     721.49    -289.57       5.68   -3470.33   -3237.11     239.54  0.9895557     188.71     -11.72
           30500   298.00    40.86   -5876.75     753.66  0.584    16.48
#all       30500   298.00    40.86   -5876.75     753.66  0.584    16.48     702.07    -281.63       5.65   -3484.06   -3231.59     242.28  0.9899902     180.86     -11.33
           30600   298.00    40.81   -5848.90     777.80  0.595    16.50
#all       30600   298.00    40.81   -5848.90     777.80  0.595    16.50     687.77    -289.71       3.65   -3481.42   -3238.69     245.03  0.9869237     236.27     -12.78
           30700   298.00    40.76   -5848.49     728.66  0.595    16.51
#all       30700   298.00    40.76   -5848.49     728.66  0.595    16.51     739.70    -285.44       3.03   -3494.76   -3234.14     246.33  0.9895232     189.30     -13.49
           30800   298.00    40.74   -5905.05     749.09  0.595    16.54
#all       30800   298.00    40.74   -5905.05     749.09  0.595    16.54     688.83    -288.84       2.86   -3485.72   -3236.34     246.32  0.9900530     179.72     -12.88
           30900   298.00    40.70   -5916.95     721.51  0.605    16.55
#all       30900   298.00    40.70   -5916.95     721.51  0.605    16.55     707.14    -294.08       4.09   -3485.60   -3237.25     246.84  0.9914190     155.04     -14.12
           31000   298.00    40.67   -5926.09     732.19  0.607    16.54
#all       31000   298.00    40.67   -5926.09     732.19  0.607    16.54     718.10    -305.02       3.19   -3496.58   -3230.63     244.63  0.9915648     152.41     -13.18
           31100   298.00    40.66   -5903.49     744.67  0.616    16.53
#all       31100   298.00    40.66   -5903.49     744.67  0.616    16.53     740.89    -307.05       3.90   -3505.53   -3230.93     244.58  0.9910139     162.36     -12.69
           31200   298.00    40.65   -5911.87     730.36  0.628    16.52
#all       31200   298.00    40.65   -5911.87     730.36  0.628    16.52     733.34    -305.49       5.19   -3497.55   -3238.46     245.67  0.9913023     157.15     -12.70
           31300   298.00    40.65   -5901.12     698.61  0.619    16.53
#all       31300   298.00    40.65   -5901.12     698.61  0.619    16.53     748.65    -305.42       4.72   -3495.86   -3235.95     246.52  0.9916814     150.30     -15.07
           31400   298.00    40.66   -5928.91     711.99  0.624    16.52
#all       31400   298.00    40.66   -5928.91     711.99  0.624    16.52     726.27    -306.46       2.80   -3501.18   -3223.46     246.16  0.9922039     140.86     -14.90
           31500   298.00    40.65   -5924.79     737.88  0.626    16.52
#all       31500   298.00    40.65   -5924.79     737.88  0.626    16.52     732.64    -313.63       4.95   -3503.08   -3234.69     245.35  0.9914734     154.06     -11.37
           31600   298.00    40.64   -5908.54     729.77  0.627    16.52
#all       31600   298.00    40.64   -5908.54     729.77  0.627    16.52     744.14    -311.87       5.79   -3494.50   -3239.11     244.75  0.9914702     154.12     -12.85
           31700   298.00    40.65   -5897.53     740.11  0.611    16.53
#all       31700   298.00    40.65   -5897.53     740.11  0.611    16.53     753.29    -310.55       6.27   -3495.87   -3235.00     242.95  0.9916164     151.48     -11.07
           31800   298.00    40.65   -5930.88     750.06  0.600    16.55
#all       31800   298.00    40.65   -5930.88     750.06  0.600    16.55     720.09    -296.70       3.92   -3501.18   -3234.91     243.50  0.9918502     147.25     -13.85
           31900   298.00    40.66   -5924.94     752.39  0.593    16.59
#all       31900   298.00    40.66   -5924.94     752.39  0.593    16.59     710.35    -294.53       3.51   -3494.88   -3242.75     242.72  0.9909832     162.92     -13.26
           32000   298.00    40.68   -5801.44     724.92  0.600    16.62
#all       32000   298.00    40.68   -5801.44     724.92  0.600    16.62     729.96    -299.41       3.86   -3500.48   -3230.19     243.80  0.9854831     262.29     -12.24
           32100   298.00    40.69   -5861.31     739.52  0.612    16.63
#all       32100   298.00    40.69   -5861.31     739.52  0.612    16.63     717.57    -300.20       4.46   -3490.42   -3236.88     242.92  0.9883007     211.38     -11.13
           32200   298.00    40.70   -5856.71     747.68  0.638    16.64
#all       32200   298.00    40.70   -5856.71     747.68  0.638    16.64     731.70    -302.82       3.32   -3503.15   -3237.52     243.18  0.9878912     218.78     -11.17
           32300   298.00    40.70   -5885.40     720.12  0.630    16.65
#all       32300   298.00    40.70   -5885.40     720.12  0.630    16.65     732.99    -303.40       5.80   -3497.19   -3229.82     244.99  0.9904345     172.83     -12.60
           32400   298.00    40.69   -5830.53     735.81  0.630    16.67
#all       32400   298.00    40.69   -5830.53     735.81  0.630    16.67     733.27    -304.41       3.40   -3502.54   -3239.30     245.34  0.9864884     244.13     -11.40
           32500   298.00    40.69   -5835.22     720.56  0.611    16.69
#all       32500   298.00    40.69   -5835.22     720.56  0.611    16.69     731.97    -309.30       3.95   -3501.93   -3230.06     245.60  0.9869203     236.33     -12.76
           32600   298.00    40.69   -5885.08     747.92  0.620    16.71
#all       32600   298.00    40.69   -5885.08     747.92  0.620    16.71     709.73    -305.63       5.06   -3498.79   -3233.84     246.43  0.9885905     206.15     -15.18
           32700   298.00    40.70   -5869.86     749.05  0.630    16.70
#all       32700   298.00    40.70   -5869.86     749.05  0.630    16.70     723.68    -316.52       6.60   -3499.08   -3226.60     246.79  0.9887085     204.02      -9.74
           32800   298.00    40.70   -5892.06     763.60  0.628    16.68
#all       32800   298.00    40.70   -5892.06     763.60  0.628    16.68     709.79    -305.40       4.52   -3505.80   -3230.69     247.01  0.9891066     196.82      -9.30
           32900   298.00    40.71   -5835.79     736.17  0.618    16.70
#all       32900   298.00    40.71   -5835.79     736.17  0.618    16.70     711.13    -308.10       2.95   -3498.40   -3232.45     248.17  0.9861554     250.15     -10.23
           33000   298.00    40.72   -5899.79     739.21  0.626    16.72
#all       33000   298.00    40.72   -5899.79     739.21  0.626    16.72     712.38    -319.35       2.43   -3495.61   -3233.61     246.77  0.9891533     195.98      -9.76
           33100   298.00    40.70   -5902.80     732.61  0.632    16.72
#all       33100   298.00    40.70   -5902.80     732.61  0.632    16.72     706.20    -308.12       2.66   -3493.15   -3239.77     246.75  0.9892555     194.13     -12.51
           33200   298.00    40.68   -5860.49     713.99  0.614    16.75
#all       33200   298.00    40.68   -5860.49     713.99  0.614    16.75     691.56    -302.95       5.80   -3488.13   -3228.51     246.49  0.9875116     225.64     -11.37
           33300   298.00    40.65   -5854.00     716.50  0.589    16.77
#all       33300   298.00    40.65   -5854.00     716.50  0.589    16.77     713.84    -294.19       4.64   -3501.88   -3231.66     245.49  0.9877303     221.69     -12.91
           33400   298.00    40.62   -5883.64     740.20  0.604    16.79
#all       33400   298.00    40.62   -5883.64     740.20  0.604    16.79     715.88    -302.85       3.52   -3501.27   -3237.53     245.24  0.9886248     205.53     -13.16
           33500   298.00    40.58   -5907.07     736.08  0.616    16.79
#all       33500   298.00    40.58   -5907.07     736.08  0.616    16.79     711.40    -300.85       3.49   -3512.71   -3228.44     244.06  0.9896594     186.84     -11.86
           33600   298.00    40.54   -5844.66     696.82  0.614    16.78
#all       33600   298.00    40.54   -5844.66     696.82  0.614    16.78     724.66    -292.89       3.76   -3484.61   -3225.45     244.25  0.9890959     197.02     -12.39
           33700   298.00    40.49   -5879.40     736.16  0.616    16.77
#all       33700   298.00    40.49   -5879.40     736.16  0.616    16.77     722.43    -304.39       6.12   -3491.51   -3235.03     244.41  0.9894749     190.17     -12.58
           33800   298.00    40.46   -5894.58     740.37  0.624    16.76
#all       33800   298.00    40.46   -5894.58     740.37  0.624    16.76     733.90    -304.70       7.64   -3495.88   -3237.92     244.50  0.9904899     171.83     -14.94
