# initial_energy
# total_energy =    21391357.444
# t_series

#########################################################
#           step    tempk     radg       etot      velet qscore     rmsd
#unit       step    tempk     radg       etot      velet qscore     rmsd      local         go      repul  stack_rna      hbond      elect      afmcc     afmfit      stage
#########################################################

#all        1700   298.00    39.27   -2006.04    2945.65  0.359    10.78    2557.53    -136.22      21.71   -2335.23   -2503.58     281.05  0.8866246     107.81       0.00
            1800   298.00    39.28   -2169.24    2759.79  0.338    10.87
#all        1800   298.00    39.28   -2169.24    2759.79  0.338    10.87    2544.54    -115.93      17.81   -2471.82   -2532.93     278.33  0.8844606     109.87       0.00
            1900   298.00    39.31   -2358.57    2652.04  0.345    10.96
#all        1900   298.00    39.31   -2358.57    2652.04  0.345    10.96    2473.78    -132.53      25.48   -2539.27   -2564.63     274.74  0.8917178     102.97       0.00
            2000   298.00    39.33   -2487.21    2447.32  0.358    11.05
#all        2000   298.00    39.33   -2487.21    2447.32  0.358    11.05    2358.98    -139.10      17.60   -2520.80   -2576.10     270.58  0.8940832     100.72       0.00
            2100   298.00    39.35   -2697.14    2366.20  0.366    11.16
#all        2100   298.00    39.35   -2697.14    2366.20  0.366    11.16    2260.67    -134.85      23.52   -2604.80   -2614.74     267.65  0.8900717     104.54       0.00
            2200   298.00    39.37   -2881.54    2295.54  0.368    11.26
#all        2200   298.00    39.37   -2881.54    2295.54  0.368    11.26    2166.02    -146.51      21.90   -2633.89   -2661.09     265.73  0.8891658     105.40       0.00
            2300   298.00    39.37   -2892.31    2073.57  0.392    11.32
#all        2300   298.00    39.37   -2892.31    2073.57  0.392    11.32    2214.58    -170.98      16.62   -2653.07   -2665.00     263.01  0.8930886     101.67      -0.03
            2400   298.00    39.38   -3213.24    2116.94  0.389    11.41
#all        2400   298.00    39.38   -3213.24    2116.94  0.389    11.41    2021.48    -161.67      17.10   -2737.91   -2711.70     261.10  0.8975226      97.45       0.00
            2500   298.00    39.43   -3248.57    1946.70  0.395    11.51
#all        2500   298.00    39.43   -3248.57    1946.70  0.395    11.51    1997.48    -152.75      18.92   -2811.41   -2657.64     260.94  0.9001027      95.00       0.00
            2600   298.00    39.47   -3447.12    1931.00  0.395    11.56
#all        2600   298.00    39.47   -3447.12    1931.00  0.395    11.56    1912.46    -146.65       7.55   -2873.99   -2699.76     257.59  0.9003151      94.80      -0.02
            2700   298.00    39.51   -3578.22    1893.23  0.382    11.60
#all        2700   298.00    39.51   -3578.22    1893.23  0.382    11.60    1796.40    -168.78      13.21   -2870.92   -2696.75     254.29  0.9017462      93.43       0.00
            2800   298.00    39.52   -3659.67    1786.11  0.372    11.62
#all        2800   298.00    39.52   -3659.67    1786.11  0.372    11.62    1758.14    -140.40      11.35   -2916.28   -2717.84     252.54  0.9033414      91.92       0.00
            2900   298.00    39.56   -3665.38    1633.64  0.378    11.66
#all        2900   298.00    39.56   -3665.38    1633.64  0.378    11.66    1761.83    -171.05      11.96   -2897.55   -2709.77     249.07  0.9061670      89.23       0.00
            3000   298.00    39.58   -3790.68    1633.12  0.396    11.68
#all        3000   298.00    39.58   -3790.68    1633.12  0.396    11.68    1670.02    -170.15       8.46   -2920.89   -2716.10     247.76  0.9060729      89.32       0.00
            3100   298.00    39.58   -3882.92    1592.37  0.412    11.69
#all        3100   298.00    39.58   -3882.92    1592.37  0.412    11.69    1653.23    -171.80       9.54   -2985.17   -2725.24     246.28  0.9060615      89.33       0.00
            3200   298.00    39.59   -3957.02    1538.03  0.435    11.73
#all        3200   298.00    39.59   -3957.02    1538.03  0.435    11.73    1599.09    -182.87       9.16   -2991.74   -2724.57     243.17  0.9055306      89.84       0.00
            3300   298.00    39.59   -4097.00    1538.21  0.434    11.77
#all        3300   298.00    39.59   -4097.00    1538.21  0.434    11.77    1503.77    -186.39       8.91   -3034.24   -2727.27     243.39  0.9011748      93.98      -0.06
            3400   298.00    39.57   -4116.36    1440.23  0.431    11.81
#all        3400   298.00    39.57   -4116.36    1440.23  0.431    11.81    1504.05    -194.19       6.68   -3048.82   -2722.97     245.22  0.9020884      93.11      -0.34
            3500   298.00    39.58   -4179.68    1405.27  0.424    11.85
#all        3500   298.00    39.58   -4179.68    1405.27  0.424    11.85    1457.46    -198.67       7.86   -3065.67   -2716.25     244.28  0.9039467      91.34      -0.93
            3600   298.00    39.60   -4287.86    1387.77  0.422    11.90
#all        3600   298.00    39.60   -4287.86    1387.77  0.422    11.90    1386.03    -193.90       4.70   -3082.73   -2728.03     242.25  0.9116057      84.06      -1.15
            3700   298.00    39.62   -4304.27    1322.04  0.404    11.91
#all        3700   298.00    39.62   -4304.27    1322.04  0.404    11.91    1355.92    -188.23       7.97   -3081.05   -2723.53     241.88  0.9133325      82.42      -0.56
            3800   298.00    39.66   -4343.21    1226.46  0.427    11.91
#all        3800   298.00    39.66   -4343.21    1226.46  0.427    11.91    1327.86    -193.20       9.50   -3077.43   -2736.50     242.38  0.9120400      83.65      -0.38
            3900   298.00    39.69   -4421.75    1224.31  0.443    11.92
#all        3900   298.00    39.69   -4421.75    1224.31  0.443    11.92    1267.69    -195.80      10.14   -3073.42   -2757.23     241.39  0.9104122      85.19      -0.64
            4000   298.00    39.71   -4442.41    1170.82  0.458    11.91
#all        4000   298.00    39.71   -4442.41    1170.82  0.458    11.91    1279.95    -206.65       6.72   -3087.05   -2762.71     240.76  0.9088665      86.66      -1.01
            4100   298.00    39.75   -4534.62    1180.94  0.449    11.92
#all        4100   298.00    39.75   -4534.62    1180.94  0.449    11.92    1243.56    -203.02       6.86   -3143.93   -2757.99     238.72  0.9143332      81.47      -1.20
            4200   298.00    39.79   -4595.07    1173.04  0.458    11.89
#all        4200   298.00    39.79   -4595.07    1173.04  0.458    11.89    1204.93    -214.11       6.06   -3148.11   -2763.85     238.82  0.9144736      81.33      -1.06
            4300   298.00    39.82   -4652.07    1167.25  0.468    11.87
#all        4300   298.00    39.82   -4652.07    1167.25  0.468    11.87    1175.63    -212.38      14.58   -3167.51   -2777.44     237.47  0.9182210      77.77      -1.10
            4400   298.00    39.88   -4708.02    1133.13  0.451    11.86
#all        4400   298.00    39.88   -4708.02    1133.13  0.451    11.86    1166.77    -218.23       9.78   -3197.38   -2783.25     235.87  0.9179964      77.98      -0.48
            4500   298.00    39.94   -4692.12    1062.62  0.462    11.84
#all        4500   298.00    39.94   -4692.12    1062.62  0.462    11.84    1186.28    -215.11       5.41   -3187.45   -2793.32     233.79  0.9181302      77.85      -0.50
            4600   298.00    39.99   -4763.51    1073.70  0.465    11.80
#all        4600   298.00    39.99   -4763.51    1073.70  0.465    11.80    1124.42    -217.10       7.54   -3196.38   -2791.87     232.34  0.9191150      76.92      -0.30
            4700   298.00    40.04   -4797.88    1083.48  0.466    11.79
#all        4700   298.00    40.04   -4797.88    1083.48  0.466    11.79    1094.68    -218.37      11.62   -3210.87   -2783.14     229.56  0.9178746      78.10      -0.37
            4800   298.00    40.08   -4808.95    1031.89  0.465    11.78
#all        4800   298.00    40.08   -4808.95    1031.89  0.465    11.78    1077.81    -204.30      12.86   -3216.86   -2786.40     228.40  0.9168627      79.06      -0.43
            4900   298.00    40.13   -4886.74    1019.64  0.458    11.81
#all        4900   298.00    40.13   -4886.74    1019.64  0.458    11.81    1031.47    -221.50      10.32   -3233.22   -2780.87     228.31  0.9177634      78.20      -0.38
            5000   298.00    40.16   -4890.19     986.55  0.459    11.84
#all        5000   298.00    40.16   -4890.19     986.55  0.459    11.84    1046.25    -224.27       7.99   -3224.40   -2801.66     228.24  0.9188555      77.16      -0.42
            5100   298.00    40.20   -4883.94     946.87  0.458    11.90
#all        5100   298.00    40.20   -4883.94     946.87  0.458    11.90    1086.09    -212.73       7.10   -3249.77   -2810.37     227.35  0.9277250      68.73      -1.27
            5200   298.00    40.25   -4974.01     981.34  0.461    11.91
#all        5200   298.00    40.25   -4974.01     981.34  0.461    11.91    1016.38    -222.80       8.53   -3248.31   -2822.62     228.52  0.9308348      65.77      -0.41
            5300   298.00    40.30   -5011.34     975.55  0.473    11.95
#all        5300   298.00    40.30   -5011.34     975.55  0.473    11.95     989.31    -218.16       6.68   -3265.60   -2814.54     227.66  0.9340942      62.67      -0.30
            5400   298.00    40.36   -5067.75     979.62  0.478    11.99
#all        5400   298.00    40.36   -5067.75     979.62  0.478    11.99     985.51    -232.14       6.58   -3277.30   -2837.71     225.10  0.9352519      61.57      -0.29
            5500   298.00    40.43   -5066.48     959.80  0.481    12.01
#all        5500   298.00    40.43   -5066.48     959.80  0.481    12.01     979.91    -221.24       6.06   -3280.89   -2836.13     224.25  0.9355427      61.30      -0.66
            5600   298.00    40.51   -5107.23     956.45  0.482    12.07
#all        5600   298.00    40.51   -5107.23     956.45  0.482    12.07     980.16    -233.78       3.71   -3287.51   -2848.90     222.48  0.9402896      56.78      -1.12
            5700   298.00    40.57   -5097.72     915.15  0.478    12.10
#all        5700   298.00    40.57   -5097.72     915.15  0.478    12.10    1012.16    -232.21       4.73   -3309.66   -2851.01     221.29  0.9401106      56.95      -0.93
            5800   298.00    40.61   -5166.36     943.73  0.477    12.11
#all        5800   298.00    40.61   -5166.36     943.73  0.477    12.11     942.55    -234.09       5.22   -3307.40   -2847.12     220.71  0.9424078      54.77      -1.94
            5900   298.00    40.66   -5182.76     912.57  0.484    12.11
#all        5900   298.00    40.66   -5182.76     912.57  0.484    12.11     945.43    -237.36       6.55   -3301.21   -2870.96     221.01  0.9420825      55.08      -2.23
            6000   298.00    40.70   -5202.63     898.83  0.495    12.13
#all        6000   298.00    40.70   -5202.63     898.83  0.495    12.13     945.32    -221.16       4.11   -3303.47   -2897.30     220.46  0.9472895      50.13      -1.67
            6100   298.00    40.74   -5208.58     886.14  0.507    12.13
#all        6100   298.00    40.74   -5208.58     886.14  0.507    12.13     960.96    -242.94       4.59   -3314.70   -2890.45     221.33  0.9447648      52.53      -0.86
            6200   298.00    40.79   -5223.18     862.18  0.493    12.12
#all        6200   298.00    40.79   -5223.18     862.18  0.493    12.12     933.66    -231.52       3.25   -3311.94   -2891.20     221.52  0.9443907      52.88      -0.77
            6300   298.00    40.84   -5209.57     832.01  0.495    12.09
#all        6300   298.00    40.84   -5209.57     832.01  0.495    12.09     970.96    -228.03       4.08   -3335.35   -2896.43     222.01  0.9436251      53.61      -1.38
            6400   298.00    40.92   -5249.97     861.94  0.484    12.08
#all        6400   298.00    40.92   -5249.97     861.94  0.484    12.08     906.81    -219.86       3.96   -3325.48   -2889.86     220.04  0.9425207      54.66      -1.19
            6500   298.00    40.97   -5279.13     866.28  0.492    12.09
#all        6500   298.00    40.97   -5279.13     866.28  0.492    12.09     920.24    -237.96       4.57   -3329.85   -2910.34     219.66  0.9420812      55.08      -1.46
            6600   298.00    41.03   -5274.16     848.61  0.492    12.12
#all        6600   298.00    41.03   -5274.16     848.61  0.492    12.12     901.98    -233.43       5.17   -3326.69   -2891.29     219.18  0.9443363      52.93      -2.94
            6700   298.00    41.09   -5316.35     840.84  0.499    12.14
#all        6700   298.00    41.09   -5316.35     840.84  0.499    12.14     886.69    -241.90       3.44   -3329.20   -2904.32     218.10  0.9446052      52.68      -2.79
            6800   298.00    41.14   -5295.94     797.35  0.501    12.17
#all        6800   298.00    41.14   -5295.94     797.35  0.501    12.17     888.29    -231.73       6.70   -3326.33   -2902.10     218.03  0.9440451      53.21      -2.95
            6900   298.00    41.18   -5329.00     794.73  0.500    12.21
#all        6900   298.00    41.18   -5329.00     794.73  0.500    12.21     868.30    -233.89       6.00   -3325.51   -2912.24     217.28  0.9446303      52.65      -2.52
            7000   298.00    41.21   -5355.33     807.38  0.503    12.26
#all        7000   298.00    41.21   -5355.33     807.38  0.503    12.26     870.00    -240.19       4.40   -3329.70   -2930.49     217.72  0.9432412      53.97      -1.98
            7100   298.00    41.25   -5357.86     793.54  0.500    12.29
#all        7100   298.00    41.25   -5357.86     793.54  0.500    12.29     865.67    -241.40       4.29   -3323.14   -2932.60     217.59  0.9439418      53.31      -2.52
            7200   298.00    41.29   -5367.27     767.70  0.507    12.33
#all        7200   298.00    41.29   -5367.27     767.70  0.507    12.33     863.52    -243.58       3.19   -3333.75   -2924.41     217.29  0.9441493      53.11      -3.58
            7300   298.00    41.32   -5401.76     782.41  0.503    12.35
#all        7300   298.00    41.32   -5401.76     782.41  0.503    12.35     829.77    -244.92       6.46   -3331.31   -2927.37     218.64  0.9460792      51.28      -5.24
            7400   298.00    41.35   -5407.63     796.18  0.519    12.37
#all        7400   298.00    41.35   -5407.63     796.18  0.519    12.37     825.41    -240.77       4.92   -3344.00   -2918.78     218.40  0.9457437      51.60      -5.36
            7500   298.00    41.39   -5389.10     752.99  0.500    12.38
#all        7500   298.00    41.39   -5389.10     752.99  0.500    12.38     851.98    -236.85       2.76   -3345.21   -2924.48     217.40  0.9479894      49.46      -5.11
            7600   298.00    41.42   -5420.65     747.45  0.488    12.40
#all        7600   298.00    41.42   -5420.65     747.45  0.488    12.40     829.74    -236.62       4.36   -3345.42   -2930.76     216.34  0.9506580      46.92      -6.17
            7700   298.00    41.45   -5407.12     739.36  0.503    12.41
#all        7700   298.00    41.45   -5407.12     739.36  0.503    12.41     846.90    -238.13       3.55   -3349.10   -2925.82     215.16  0.9511655      46.44      -7.06
            7800   298.00    41.48   -5458.26     788.27  0.503    12.42
#all        7800   298.00    41.48   -5458.26     788.27  0.503    12.42     777.46    -245.92       5.57   -3327.40   -2929.12     216.62  0.9488157      48.67      -5.08
            7900   298.00    41.50   -5476.52     779.65  0.504    12.42
#all        7900   298.00    41.50   -5476.52     779.65  0.504    12.42     795.15    -256.65       3.13   -3349.20   -2932.81     217.60  0.9473401      50.08      -4.77
            8000   298.00    41.53   -5484.51     768.29  0.522    12.41
#all        8000   298.00    41.53   -5484.51     768.29  0.522    12.41     786.60    -251.15       3.05   -3352.83   -2932.82     216.92  0.9474298      49.99      -5.23
            8100   298.00    41.57   -5473.44     762.16  0.531    12.38
#all        8100   298.00    41.57   -5473.44     762.16  0.531    12.38     803.11    -258.56       3.25   -3352.55   -2933.82     217.34  0.9449976      52.30      -5.46
            8200   298.00    41.62   -5447.95     722.27  0.528    12.39
#all        8200   298.00    41.62   -5447.95     722.27  0.528    12.39     806.44    -258.34       3.63   -3339.29   -2926.78     217.62  0.9457006      51.64      -3.80
            8300   298.00    41.68   -5451.19     718.82  0.512    12.39
#all        8300   298.00    41.68   -5451.19     718.82  0.512    12.39     814.73    -249.96       4.45   -3353.97   -2931.04     218.01  0.9479297      49.52      -3.89
            8400   298.00    41.74   -5468.10     730.50  0.515    12.40
#all        8400   298.00    41.74   -5468.10     730.50  0.515    12.40     801.33    -261.12       4.40   -3351.62   -2921.50     217.99  0.9531969      44.51      -3.04
            8500   298.00    41.80   -5513.76     764.77  0.534    12.42
#all        8500   298.00    41.80   -5513.76     764.77  0.534    12.42     795.00    -264.92       3.08   -3349.13   -2959.01     218.20  0.9524077      45.26      -3.18
            8600   298.00    41.86   -5508.47     748.02  0.530    12.43
#all        8600   298.00    41.86   -5508.47     748.02  0.530    12.43     791.44    -258.53       3.55   -3364.73   -2945.12     217.84  0.9461902      51.17      -5.03
            8700   298.00    41.91   -5477.72     740.64  0.528    12.46
#all        8700   298.00    41.91   -5477.72     740.64  0.528    12.46     800.88    -256.89       5.27   -3343.64   -2952.30     216.81  0.9397733      57.27      -6.06
            8800   298.00    41.95   -5491.02     743.26  0.536    12.48
#all        8800   298.00    41.95   -5491.02     743.26  0.536    12.48     819.76    -264.27       7.51   -3358.94   -2960.22     215.40  0.9413707      55.75      -6.94
            8900   298.00    42.00   -5529.67     762.63  0.535    12.51
#all        8900   298.00    42.00   -5529.67     762.63  0.535    12.51     793.99    -259.98       4.61   -3374.81   -2954.64     215.30  0.9435182      53.71      -8.79
            9000   298.00    42.04   -5509.93     757.33  0.534    12.55
#all        9000   298.00    42.04   -5509.93     757.33  0.534    12.55     806.10    -265.62       3.73   -3364.62   -2950.26     215.20  0.9437589      53.48      -8.90
            9100   298.00    42.10   -5523.39     770.12  0.534    12.61
#all        9100   298.00    42.10   -5523.39     770.12  0.534    12.61     797.97    -263.41       5.20   -3368.95   -2953.54     214.71  0.9462683      51.10      -7.40
            9200   298.00    42.15   -5510.45     768.22  0.532    12.66
#all        9200   298.00    42.15   -5510.45     768.22  0.532    12.66     804.56    -263.17       4.30   -3356.55   -2960.40     215.55  0.9471090      50.30      -5.97
            9300   298.00    42.18   -5258.79     782.94  0.546    12.68
#all        9300   298.00    42.18   -5258.79     782.94  0.546    12.68     825.38    -268.55       3.88   -3364.02   -2720.18     215.86  0.9421628      55.00      -7.11
            9400   298.00    42.23   -5534.21     800.12  0.549    12.72
#all        9400   298.00    42.23   -5534.21     800.12  0.549    12.72     811.39    -264.07       4.06   -3362.86   -2983.86     215.72  0.9434637      53.76      -9.31
            9500   298.00    42.29   -5548.42     799.25  0.532    12.75
#all        9500   298.00    42.29   -5548.42     799.25  0.532    12.75     815.63    -259.40       4.21   -3360.35   -3008.12     214.90  0.9437803      53.46      -9.70
            9600   298.00    42.35   -5576.85     818.79  0.530    12.78
#all        9600   298.00    42.35   -5576.85     818.79  0.530    12.78     821.88    -260.97       3.65   -3356.41   -3045.43     215.04  0.9443802      52.89      -8.46
            9700   298.00    42.39   -5572.13     801.64  0.531    12.81
#all        9700   298.00    42.39   -5572.13     801.64  0.531    12.81     824.44    -263.51       4.61   -3349.17   -3054.47     215.45  0.9404936      56.59      -7.00
            9800   298.00    42.42   -5575.16     787.36  0.528    12.83
#all        9800   298.00    42.42   -5575.16     787.36  0.528    12.83     826.62    -259.47       4.15   -3360.63   -3047.46     215.33  0.9449413      52.36      -7.00
            9900   298.00    42.45   -5617.04     807.29  0.527    12.85
#all        9900   298.00    42.45   -5617.04     807.29  0.527    12.85     793.28    -262.38       4.62   -3371.39   -3044.25     216.28  0.9449180      52.38      -6.53
           10000   298.00    42.49   -5577.18     776.77  0.546    12.89
#all       10000   298.00    42.49   -5577.18     776.77  0.546    12.89     843.57    -265.77       3.03   -3369.64   -3051.98     214.76  0.9447809      52.51      -4.60
           10100   298.00    42.51   -5610.44     775.41  0.555    12.93
#all       10100   298.00    42.51   -5610.44     775.41  0.555    12.93     803.30    -272.74       4.68   -3355.35   -3050.27     213.95  0.9476158      49.81      -4.77
           10200   298.00    42.53   -5642.09     778.19  0.545    12.98
#all       10200   298.00    42.53   -5642.09     778.19  0.545    12.98     799.50    -259.61       4.78   -3361.07   -3082.53     213.75  0.9502845      47.28      -5.13
           10300   298.00    42.55   -5630.23     770.51  0.545    13.04
#all       10300   298.00    42.55   -5630.23     770.51  0.545    13.04     813.91    -260.55       6.71   -3373.24   -3077.30     214.48  0.9486103      48.87      -4.07
           10400   298.00    42.58   -5631.80     760.10  0.551    13.13
#all       10400   298.00    42.58   -5631.80     760.10  0.551    13.13     800.06    -259.87       7.71   -3361.43   -3078.14     215.70  0.9504693      47.10      -3.88
           10500   298.00    42.61   -5643.73     767.86  0.543    13.18
#all       10500   298.00    42.61   -5643.73     767.86  0.543    13.18     806.73    -253.78       3.98   -3393.11   -3068.86     217.08  0.9489137      48.58      -5.30
           10600   298.00    42.66   -5645.57     771.25  0.554    13.26
#all       10600   298.00    42.66   -5645.57     771.25  0.554    13.26     826.66    -266.99       4.51   -3386.29   -3079.39     216.20  0.9530856      44.61      -5.83
           10700   298.00    42.70   -5668.87     766.93  0.553    13.33
#all       10700   298.00    42.70   -5668.87     766.93  0.553    13.33     792.93    -263.76       3.07   -3385.56   -3070.43     214.51  0.9523797      45.28      -5.86
           10800   298.00    42.69   -5681.53     771.16  0.549    13.39
#all       10800   298.00    42.69   -5681.53     771.16  0.549    13.39     792.93    -276.68       3.87   -3375.33   -3081.67     215.39  0.9523346      45.33      -6.31
           10900   298.00    42.69   -5649.08     723.28  0.558    13.45
#all       10900   298.00    42.69   -5649.08     723.28  0.558    13.45     826.00    -272.18       4.11   -3390.37   -3071.60     214.54  0.9521888      45.47      -6.01
           11000   298.00    42.69   -5659.49     739.44  0.554    13.50
#all       11000   298.00    42.69   -5659.49     739.44  0.554    13.50     818.26    -277.16       2.81   -3382.27   -3080.46     214.72  0.9480385      49.41      -5.75
           11100   298.00    42.69   -5668.83     741.64  0.568    13.54
#all       11100   298.00    42.69   -5668.83     741.64  0.568    13.54     803.43    -278.45       3.06   -3386.57   -3071.81     214.62  0.9457151      51.62      -5.69
           11200   298.00    42.70   -5684.43     738.00  0.566    13.58
#all       11200   298.00    42.70   -5684.43     738.00  0.566    13.58     793.40    -279.22       2.52   -3381.40   -3079.61     213.21  0.9456102      51.72      -5.99
           11300   298.00    42.71   -5704.18     724.99  0.584    13.61
#all       11300   298.00    42.71   -5704.18     724.99  0.584    13.61     783.40    -289.09       1.86   -3380.44   -3078.62     212.72  0.9467002      50.69      -5.63
           11400   298.00    42.73   -5710.62     729.62  0.574    13.64
#all       11400   298.00    42.73   -5710.62     729.62  0.574    13.64     782.09    -283.03       2.41   -3383.43   -3086.10     212.57  0.9485624      48.91      -5.00
           11500   298.00    42.73   -5701.35     714.69  0.574    13.66
#all       11500   298.00    42.73   -5701.35     714.69  0.574    13.66     783.68    -278.82       2.89   -3381.84   -3084.83     211.97  0.9482860      49.18      -4.52
           11600   298.00    42.73   -5733.75     753.41  0.573    13.68
#all       11600   298.00    42.73   -5733.75     753.41  0.573    13.68     754.04    -282.97       3.56   -3390.96   -3076.03     212.84  0.9475628      49.87      -5.03
           11700   298.00    42.74   -5714.14     729.61  0.574    13.69
#all       11700   298.00    42.74   -5714.14     729.61  0.574    13.69     764.32    -271.60       5.45   -3395.36   -3079.74     213.11  0.9418795      55.27      -6.53
           11800   298.00    42.74   -5703.82     716.68  0.568    13.69
#all       11800   298.00    42.74   -5703.82     716.68  0.568    13.69     781.31    -279.58       2.90   -3389.31   -3082.42     213.64  0.9430613      54.15      -5.45
           11900   298.00    42.75   -5741.64     747.15  0.578    13.67
#all       11900   298.00    42.75   -5741.64     747.15  0.578    13.67     753.42    -288.85       5.25   -3392.50   -3085.40     213.78  0.9414545      55.67      -3.95
           12000   298.00    42.75   -5726.38     723.44  0.586    13.66
#all       12000   298.00    42.75   -5726.38     723.44  0.586    13.66     748.38    -284.01       4.58   -3383.45   -3079.79     214.24  0.9415697      55.56      -2.83
           12100   298.00    42.74   -5732.98     725.23  0.582    13.64
#all       12100   298.00    42.74   -5732.98     725.23  0.582    13.64     759.98    -288.27       4.16   -3396.35   -3080.57     214.09  0.9415070      55.62      -2.58
           12200   298.00    42.76   -5744.83     730.73  0.588    13.64
#all       12200   298.00    42.76   -5744.83     730.73  0.588    13.64     753.41    -299.51       5.00   -3390.91   -3082.93     213.03  0.9390426      57.97      -1.82
           12300   298.00    42.77   -5723.08     706.12  0.582    13.63
#all       12300   298.00    42.77   -5723.08     706.12  0.582    13.63     761.08    -287.50       4.05   -3388.28   -3078.71     212.15  0.9403688      56.71      -3.51
           12400   298.00    42.77   -5717.48     700.82  0.572    13.63
#all       12400   298.00    42.77   -5717.48     700.82  0.572    13.63     776.33    -285.35       3.32   -3395.95   -3078.80     212.69  0.9424821      54.70      -5.37
           12500   298.00    42.78   -5738.56     700.15  0.576    13.63
#all       12500   298.00    42.78   -5738.56     700.15  0.576    13.63     752.44    -280.98       2.72   -3400.95   -3074.07     211.87  0.9413692      55.76      -6.28
           12600   298.00    42.76   -5728.36     705.92  0.570    13.59
#all       12600   298.00    42.76   -5728.36     705.92  0.570    13.59     754.65    -283.38       3.57   -3391.51   -3075.23     214.26  0.9434926      53.74      -5.39
           12700   298.00    42.76   -5738.39     710.69  0.570    13.57
#all       12700   298.00    42.76   -5738.39     710.69  0.570    13.57     745.45    -285.14       5.32   -3391.41   -3077.43     214.86  0.9446653      52.62      -3.60
