5.132	1.2219	0
5.6207	1.2219	0
6.1095	1.2219	0
6.5982	1.2219	0
7.087	1.2219	0
7.5758	1.2219	0
8.0645	1.2219	0
8.5533	1.2219	0
9.042	1.2219	0
9.5308	1.2219	0
10.02	1.2219	0
10.508	1.2219	0
10.997	1.2219	0
11.486	1.2219	0
11.975	1.2219	0
12.463	1.2219	0
12.952	1.2219	0
13.441	1.2219	0
13.93	1.2219	0
14.418	1.2219	0
14.907	1.2219	0
15.396	1.2219	0
15.885	1.2219	0
16.373	1.2219	0
16.862	1.2219	0
17.351	1.2219	0
17.84	1.2219	0
18.328	1.2219	0
18.817	1.2219	0
19.306	1.2219	0
19.795	1.2219	0
20.283	1.2219	0
20.772	1.2219	0
21.261	1.2219	0
21.75	1.2219	0
22.239	1.2219	0
22.727	1.2219	0
23.216	1.2219	0
23.705	1.2219	0
24.194	1.2219	0
0.24438	1.7107	0
0.73314	1.7107	0
1.2219	1.7107	0
1.7107	1.7107	0
2.1994	1.7107	0
2.6882	1.7107	0
3.1769	1.7107	0
3.6657	1.7107	0
4.1544	1.7107	0
4.6432	1.7107	0
5.132	1.7107	0
5.6207	1.7107	0
6.1095	1.7107	0
6.5982	1.7107	0
7.087	1.7107	0
7.5758	1.7107	0
8.0645	1.7107	0
8.5533	1.7107	0
9.042	1.7107	0
9.5308	1.7107	0
10.02	1.7107	0
10.508	1.7107	0
10.997	1.7107	0
11.486	1.7107	0
11.975	1.7107	0
12.463	1.7107	0
12.952	1.7107	0
13.441	1.7107	0
13.93	1.7107	0
14.418	1.7107	0
14.907	1.7107	0
15.396	1.7107	0
15.885	1.7107	0
16.373	1.7107	0
16.862	1.7107	0
17.351	1.7107	0
17.84	1.7107	0
18.328	1.7107	0
18.817	1.7107	0
19.306	1.7107	0
19.795	1.7107	0
20.283	1.7107	0
20.772	1.7107	0
21.261	1.7107	0
21.75	1.7107	0
22.239	1.7107	0
22.727	1.7107	0
23.216	1.7107	0
23.705	1.7107	0
24.194	1.7107	0
0.24438	2.1994	0
0.73314	2.1994	0
1.2219	2.1994	0
1.7107	2.1994	0
2.1994	2.1994	0
2.6882	2.1994	0
3.1769	2.1994	0
3.6657	2.1994	0
4.1544	2.1994	0
4.6432	2.1994	0
5.132	2.1994	0
5.6207	2.1994	0
6.1095	2.1994	0
6.5982	2.1994	0
7.087	2.1994	0
7.5758	2.1994	0
8.0645	2.1994	0
8.5533	2.1994	0
9.042	2.1994	0
9.5308	2.1994	0
10.02	2.1994	0
10.508	2.1994	0
10.997	2.1994	0
11.486	2.1994	0
11.975	2.1994	0
12.463	2.1994	0
12.952	2.1994	0
13.441	2.1994	0
13.93	2.1994	0
14.418	2.1994	0
14.907	2.1994	0
15.396	2.1994	0
15.885	2.1994	0
16.373	2.1994	0
16.862	2.1994	0
17.351	2.1994	0
17.84	2.1994	0
18.328	2.1994	0
18.817	2.1994	0
19.306	2.1994	0
19.795	2.1994	0
20.283	2.1994	0
20.772	2.1994	0
21.261	2.1994	0
21.75	2.1994	0
22.239	2.1994	0
22.727	2.1994	0
23.216	2.1994	0
23.705	2.1994	0
24.194	2.1994	0
0.24438	2.6882	0
0.73314	2.6882	0
1.2219	2.6882	0
1.7107	2.6882	0
2.1994	2.6882	0
2.6882	2.6882	0
3.1769	2.6882	0
3.6657	2.6882	0
4.1544	2.6882	0
4.6432	2.6882	0
5.132	2.6882	0
5.6207	2.6882	0
6.1095	2.6882	0
6.5982	2.6882	0
7.087	2.6882	0
7.5758	2.6882	0
8.0645	2.6882	0
8.5533	2.6882	0
9.042	2.6882	0
9.5308	2.6882	0
10.02	2.6882	0
10.508	2.6882	0
10.997	2.6882	0
11.486	2.6882	0
11.975	2.6882	0
12.463	2.6882	0
12.952	2.6882	0
13.441	2.6882	0
13.93	2.6882	0
14.418	2.6882	0
14.907	2.6882	0
15.396	2.6882	0
15.885	2.6882	0
16.373	2.6882	0
16.862	2.6882	0
17.351	2.6882	0
17.84	2.6882	0
18.328	2.6882	0
18.817	2.6882	0
19.306	2.6882	0
19.795	2.6882	0
20.283	2.6882	0
20.772	2.6882	0
21.261	2.6882	0
21.75	2.6882	0
22.239	2.6882	0
22.727	2.6882	0
23.216	2.6882	0
23.705	2.6882	0
24.194	2.6882	0
0.24438	3.1769	0
0.73314	3.1769	0
1.2219	3.1769	0
1.7107	3.1769	0
2.1994	3.1769	0
2.6882	3.1769	0
3.1769	3.1769	0
3.6657	3.1769	0
4.1544	3.1769	0
4.6432	3.1769	0
5.132	3.1769	0
5.6207	3.1769	0
6.1095	3.1769	0
6.5982	3.1769	0
7.087	3.1769	0
7.5758	3.1769	0
8.0645	3.1769	0
8.5533	3.1769	0
9.042	3.1769	0
9.5308	3.1769	0
10.02	3.1769	0
10.508	3.1769	0
10.997	3.1769	0
11.486	3.1769	0
11.975	3.1769	0
12.463	3.1769	0
12.952	3.1769	0
13.441	3.1769	0
13.93	3.1769	0
14.418	3.1769	0
14.907	3.1769	0
15.396	3.1769	0
15.885	3.1769	0
16.373	3.1769	0
16.862	3.1769	0
17.351	3.1769	0
17.84	3.1769	0
18.328	3.1769	0
18.817	3.1769	0
19.306	3.1769	0
19.795	3.1769	0
20.283	3.1769	0
20.772	3.1769	0
21.261	3.1769	0
21.75	3.1769	0
22.239	3.1769	0
22.727	3.1769	0
23.216	3.1769	0
23.705	3.1769	0
24.194	3.1769	0
0.24438	3.6657	0
0.73314	3.6657	0
1.2219	3.6657	0
1.7107	3.6657	0
2.1994	3.6657	0
2.6882	3.6657	0
3.1769	3.6657	0
3.6657	3.6657	0
4.1544	3.6657	0
4.6432	3.6657	0
5.132	3.6657	0
5.6207	3.6657	0
6.1095	3.6657	0
6.5982	3.6657	0
7.087	3.6657	0
7.5758	3.6657	0
8.0645	3.6657	0
8.5533	3.6657	0
9.042	3.6657	0
9.5308	3.6657	0
10.02	3.6657	0
10.508	3.6657	0
10.997	3.6657	0
11.486	3.6657	0.69137
11.975	3.6657	0.8826
12.463	3.6657	0.97712
12.952	3.6657	0.96783
13.441	3.6657	0.88969
13.93	3.6657	0.78446
14.418	3.6657	0
14.907	3.6657	0
15.396	3.6657	0
15.885	3.6657	0
16.373	3.6657	0
16.862	3.6657	0
17.351	3.6657	0
17.84	3.6657	0
18.328	3.6657	0
18.817	3.6657	0
19.306	3.6657	0
19.795	3.6657	0
20.283	3.6657	0
20.772	3.6657	0
21.261	3.6657	0
21.75	3.6657	0
22.239	3.6657	0
22.727	3.6657	0
23.216	3.6657	0
23.705	3.6657	0
24.194	3.6657	0
0.24438	4.1544	0
0.73314	4.1544	0
1.2219	4.1544	0
1.7107	4.1544	0
2.1994	4.1544	0
2.6882	4.1544	0
3.1769	4.1544	0
3.6657	4.1544	0
4.1544	4.1544	0
4.6432	4.1544	0
5.132	4.1544	0
5.6207	4.1544	0
6.1095	4.1544	0
6.5982	4.1544	0
7.087	4.1544	0
7.5758	4.1544	0
8.0645	4.1544	0
8.5533	4.1544	0
9.042	4.1544	0
9.5308	4.1544	0
10.02	4.1544	0
10.508	4.1544	0.71131
10.997	4.1544	0.92537
11.486	4.1544	1.2008
11.975	4.1544	1.4246
12.463	4.1544	1.5136
12.952	4.1544	1.4616
13.441	4.1544	1.326
13.93	4.1544	1.171
14.418	4.1544	1.0192
14.907	4.1544	0.85035
15.396	4.1544	0
15.885	4.1544	0
16.373	4.1544	0
16.862	4.1544	0
17.351	4.1544	0
17.84	4.1544	0
18.328	4.1544	0
18.817	4.1544	0
19.306	4.1544	0
19.795	4.1544	0
20.283	4.1544	0
20.772	4.1544	0
21.261	4.1544	0
21.75	4.1544	0
22.239	4.1544	0
22.727	4.1544	0
23.216	4.1544	0
23.705	4.1544	0
24.194	4.1544	0
0.24438	4.6432	0
0.73314	4.6432	0
1.2219	4.6432	0
1.7107	4.6432	0
2.1994	4.6432	0
2.6882	4.6432	0
3.1769	4.6432	0
3.6657	4.6432	0
4.1544	4.6432	0
4.6432	4.6432	0
5.132	4.6432	0
5.6207	4.6432	0
6.1095	4.6432	0
6.5982	4.6432	0
7.087	4.6432	0
7.5758	4.6432	0
8.0645	4.6432	0
8.5533	4.6432	0
9.042	4.6432	0.79614
9.5308	4.6432	0.85827
10.02	4.6432	0.89132
10.508	4.6432	0.98626
10.997	4.6432	1.1768
11.486	4.6432	1.4045
11.975	4.6432	1.5644
12.463	4.6432	1.5863
12.952	4.6432	1.485
13.441	4.6432	1.3367
13.93	4.6432	1.2058
14.418	4.6432	1.09
14.907	4.6432	0.93292
15.396	4.6432	0.68629
15.885	4.6432	0
16.373	4.6432	0
16.862	4.6432	0
17.351	4.6432	0
17.84	4.6432	0
18.328	4.6432	0
18.817	4.6432	0
19.306	4.6432	0
19.795	4.6432	0
20.283	4.6432	0
20.772	4.6432	0
21.261	4.6432	0
21.75	4.6432	0
22.239	4.6432	0
22.727	4.6432	0
23.216	4.6432	0
23.705	4.6432	0
24.194	4.6432	0
0.24438	5.132	0
0.73314	5.132	0
1.2219	5.132	0
1.7107	5.132	0
2.1994	5.132	0
2.6882	5.132	0
3.1769	5.132	0
3.6657	5.132	0
4.1544	5.132	0
4.6432	5.132	0
5.132	5.132	0
5.6207	5.132	0
6.1095	5.132	0
6.5982	5.132	0
7.087	5.132	0
7.5758	5.132	0
8.0645	5.132	0
8.5533	5.132	0
9.042	5.132	0.7442
9.5308	5.132	0.92078
10.02	5.132	1.0229
10.508	5.132	1.1187
10.997	5.132	1.2454
11.486	5.132	1.3704
11.975	5.132	1.4226
12.463	5.132	1.3652
12.952	5.132	1.2388
13.441	5.132	1.1304
13.93	5.132	1.0921
14.418	5.132	1.0862
14.907	5.132	1.008
15.396	5.132	0.76884
15.885	5.132	0
16.373	5.132	0
16.862	5.132	0
17.351	5.132	0
17.84	5.132	0
18.328	5.132	0
18.817	5.132	0
19.306	5.132	0
19.795	5.132	0
20.283	5.132	0
20.772	5.132	0
21.261	5.132	0
21.75	5.132	0
22.239	5.132	0
22.727	5.132	0
23.216	5.132	0
23.705	5.132	0
24.194	5.132	0
0.24438	5.6207	0
0.73314	5.6207	0
1.2219	5.6207	0
1.7107	5.6207	0
2.1994	5.6207	0
2.6882	5.6207	0
3.1769	5.6207	0
3.6657	5.6207	0
4.1544	5.6207	0
4.6432	5.6207	0
5.132	5.6207	0
5.6207	5.6207	0
6.1095	5.6207	0
6.5982	5.6207	0
7.087	5.6207	0
7.5758	5.6207	0
8.0645	5.6207	0
8.5533	5.6207	0
9.042	5.6207	0.7502
9.5308	5.6207	1.0338
10.02	5.6207	1.1898
10.508	5.6207	1.2728
10.997	5.6207	1.3354
11.486	5.6207	1.3776
11.975	5.6207	1.3599
12.463	5.6207	1.2662
12.952	5.6207	1.1469
13.441	5.6207	1.0902
13.93	5.6207	1.1417
14.418	5.6207	1.2452
14.907	5.6207	1.267
15.396	5.6207	1.0877
15.885	5.6207	0.68157
16.373	5.6207	0
16.862	5.6207	0
17.351	5.6207	0
17.84	5.6207	0
18.328	5.6207	0
18.817	5.6207	0
19.306	5.6207	0
19.795	5.6207	0
20.283	5.6207	0
20.772	5.6207	0
21.261	5.6207	0
21.75	5.6207	0
22.239	5.6207	0
22.727	5.6207	0
23.216	5.6207	0
23.705	5.6207	0
24.194	5.6207	0
0.24438	6.1095	0
0.73314	6.1095	0
1.2219	6.1095	0
1.7107	6.1095	0
2.1994	6.1095	0
2.6882	6.1095	0
3.1769	6.1095	0
3.6657	6.1095	0
4.1544	6.1095	0
4.6432	6.1095	0
5.132	6.1095	0
5.6207	6.1095	0
6.1095	6.1095	0
6.5982	6.1095	0
7.087	6.1095	0
7.5758	6.1095	0
8.0645	6.1095	0
8.5533	6.1095	0
9.042	6.1095	0.97095
9.5308	6.1095	1.2917
10.02	6.1095	1.4474
10.508	6.1095	1.5047
10.997	6.1095	1.5463
11.486	6.1095	1.5957
11.975	6.1095	1.6147
12.463	6.1095	1.5675
12.952	6.1095	1.4813
13.441	6.1095	1.4366
13.93	6.1095	1.4925
14.418	6.1095	1.6155
14.907	6.1095	1.6813
15.396	6.1095	1.5556
15.885	6.1095	1.1954
16.373	6.1095	0
16.862	6.1095	0
17.351	6.1095	0
17.84	6.1095	0
18.328	6.1095	0
18.817	6.1095	0
19.306	6.1095	0
19.795	6.1095	0
20.283	6.1095	0
20.772	6.1095	0
21.261	6.1095	0
21.75	6.1095	0
22.239	6.1095	0
22.727	6.1095	0
23.216	6.1095	0
23.705	6.1095	0
24.194	6.1095	0
0.24438	6.5982	0
0.73314	6.5982	0
1.2219	6.5982	0
1.7107	6.5982	0
2.1994	6.5982	0
2.6882	6.5982	0
3.1769	6.5982	0
3.6657	6.5982	0
4.1544	6.5982	0
4.6432	6.5982	0
5.132	6.5982	0
5.6207	6.5982	0
6.1095	6.5982	0
6.5982	6.5982	0
7.087	6.5982	0
7.5758	6.5982	0
8.0645	6.5982	0
8.5533	6.5982	0
9.042	6.5982	0.78685
9.5308	6.5982	1.0498
10.02	6.5982	1.2025
10.508	6.5982	1.2985
10.997	6.5982	1.3934
11.486	6.5982	1.4926
11.975	6.5982	1.5537
12.463	6.5982	1.5388
12.952	6.5982	1.4626
13.441	6.5982	1.3884
13.93	6.5982	1.3706
14.418	6.5982	1.3984
14.907	6.5982	1.3897
15.396	6.5982	1.246
15.885	6.5982	0.92721
16.373	6.5982	0
16.862	6.5982	0
17.351	6.5982	0
17.84	6.5982	0
18.328	6.5982	0
18.817	6.5982	0
19.306	6.5982	0
19.795	6.5982	0
20.283	6.5982	0
20.772	6.5982	0
21.261	6.5982	0
21.75	6.5982	0
22.239	6.5982	0
22.727	6.5982	0
23.216	6.5982	0
23.705	6.5982	0
24.194	6.5982	0
0.24438	7.087	0
0.73314	7.087	0
1.2219	7.087	0
1.7107	7.087	0
2.1994	7.087	0
2.6882	7.087	0
3.1769	7.087	0
3.6657	7.087	0
4.1544	7.087	0
4.6432	7.087	0
5.132	7.087	0
5.6207	7.087	0
6.1095	7.087	0
6.5982	7.087	0
7.087	7.087	0
7.5758	7.087	0
8.0645	7.087	0
8.5533	7.087	0
9.042	7.087	0.69551
9.5308	7.087	0.93063
10.02	7.087	1.0872
10.508	7.087	1.2091
10.997	7.087	1.3371
11.486	7.087	1.4688
11.975	7.087	1.562
12.463	7.087	1.5766
12.952	7.087	1.5157
13.441	7.087	1.4268
13.93	7.087	1.3617
14.418	7.087	1.3285
14.907	7.087	1.277
15.396	7.087	1.1316
15.885	7.087	0.84752
16.373	7.087	0
16.862	7.087	0
17.351	7.087	0
17.84	7.087	0
18.328	7.087	0
18.817	7.087	0
19.306	7.087	0
19.795	7.087	0
20.283	7.087	0
20.772	7.087	0
21.261	7.087	0
21.75	7.087	0
22.239	7.087	0
22.727	7.087	0
23.216	7.087	0
23.705	7.087	0
24.194	7.087	0
0.24438	7.5758	0
0.73314	7.5758	0
1.2219	7.5758	0
1.7107	7.5758	0
2.1994	7.5758	0
2.6882	7.5758	0
3.1769	7.5758	0
3.6657	7.5758	0
4.1544	7.5758	0
4.6432	7.5758	0
5.132	7.5758	0
5.6207	7.5758	0
6.1095	7.5758	0
6.5982	7.5758	0
7.087	7.5758	0
7.5758	7.5758	0
8.0645	7.5758	0
8.5533	7.5758	0
9.042	7.5758	0
9.5308	7.5758	0.70244
10.02	7.5758	0.8342
10.508	7.5758	0.97639
10.997	7.5758	1.1615
11.486	7.5758	1.373
11.975	7.5758	1.5511
12.463	7.5758	1.6316
12.952	7.5758	1.5905
13.441	7.5758	1.4594
13.93	7.5758	1.3012
14.418	7.5758	1.1631
14.907	7.5758	1.0423
15.396	7.5758	0.89056
15.885	7.5758	0.65294
16.373	7.5758	0
16.862	7.5758	0
17.351	7.5758	0
17.84	7.5758	0
18.328	7.5758	0
18.817	7.5758	0
19.306	7.5758	0
19.795	7.5758	0
20.283	7.5758	0
20.772	7.5758	0
21.261	7.5758	0
21.75	7.5758	0
22.239	7.5758	0
22.727	7.5758	0
23.216	7.5758	0
23.705	7.5758	0
24.194	7.5758	0
0.24438	8.0645	0
0.73314	8.0645	0
1.2219	8.0645	0
1.7107	8.0645	0
2.1994	8.0645	0
2.6882	8.0645	0
3.1769	8.0645	0
3.6657	8.0645	0
4.1544	8.0645	0
4.6432	8.0645	0
5.132	8.0645	0
5.6207	8.0645	0
6.1095	8.0645	0
6.5982	8.0645	0
7.087	8.0645	0
7.5758	8.0645	0
8.0645	8.0645	0
8.5533	8.0645	0
9.042	8.0645	0.6336
9.5308	8.0645	0.89518
10.02	8.0645	1.1278
10.508	8.0645	1.3217
10.997	8.0645	1.4672
11.486	8.0645	1.5567
11.975	8.0645	1.5906
12.463	8.0645	1.5791
12.952	8.0645	1.5389
13.441	8.0645	1.487
13.93	8.0645	1.4332
14.418	8.0645	1.3735
14.907	8.0645	1.2862
15.396	8.0645	1.1365
15.885	8.0645	0.895
16.373	8.0645	0
16.862	8.0645	0
17.351	8.0645	0
17.84	8.0645	0
18.328	8.0645	0
18.817	8.0645	0
19.306	8.0645	0
19.795	8.0645	0
20.283	8.0645	0
20.772	8.0645	0
21.261	8.0645	0
21.75	8.0645	0
22.239	8.0645	0
22.727	8.0645	0
23.216	8.0645	0
23.705	8.0645	0
24.194	8.0645	0
0.24438	8.5533	0
0.73314	8.5533	0
1.2219	8.5533	0
1.7107	8.5533	0
2.1994	8.5533	0
2.6882	8.5533	0
3.1769	8.5533	0
3.6657	8.5533	0
4.1544	8.5533	0
4.6432	8.5533	0
5.132	8.5533	0
5.6207	8.5533	0
6.1095	8.5533	0
6.5982	8.5533	0
7.087	8.5533	0
7.5758	8.5533	0
8.0645	8.5533	0
8.5533	8.5533	0
9.042	8.5533	0.59604
9.5308	8.5533	0.92121
10.02	8.5533	1.2402
10.508	8.5533	1.489
10.997	8.5533	1.6132
11.486	8.5533	1.6076
11.975	8.5533	1.5233
12.463	8.5533	1.4343
12.952	8.5533	1.3906
13.441	8.5533	1.3938
13.93	8.5533	1.4093
14.418	8.5533	1.3964
14.907	8.5533	1.3273
15.396	8.5533	1.1851
15.885	8.5533	0.96
16.373	8.5533	0.65556
16.862	8.5533	0
17.351	8.5533	0
17.84	8.5533	0
18.328	8.5533	0
18.817	8.5533	0
19.306	8.5533	0
19.795	8.5533	0
20.283	8.5533	0
20.772	8.5533	0
21.261	8.5533	0
21.75	8.5533	0
22.239	8.5533	0
22.727	8.5533	0
23.216	8.5533	0
23.705	8.5533	0
24.194	8.5533	0
0.24438	9.042	0
0.73314	9.042	0
1.2219	9.042	0
1.7107	9.042	0
2.1994	9.042	0
2.6882	9.042	0
3.1769	9.042	0
3.6657	9.042	0
4.1544	9.042	0
4.6432	9.042	0
5.132	9.042	0
5.6207	9.042	0
6.1095	9.042	0
6.5982	9.042	0
7.087	9.042	0
7.5758	9.042	0
8.0645	9.042	0
8.5533	9.042	0
9.042	9.042	0.89398
9.5308	9.042	1.2671
10.02	9.042	1.6202
10.508	9.042	1.8795
10.997	9.042	1.9883
11.486	9.042	1.9505
11.975	9.042	1.8379
12.463	9.042	1.7461
12.952	9.042	1.7326
13.441	9.042	1.7859
13.93	9.042	1.8454
14.418	9.042	1.8502
14.907	9.042	1.7699
15.396	9.042	1.6004
15.885	9.042	1.3435
16.373	9.042	1.0046
16.862	9.042	0
17.351	9.042	0
17.84	9.042	0
18.328	9.042	0
18.817	9.042	0
19.306	9.042	0
19.795	9.042	0
20.283	9.042	0
20.772	9.042	0
21.261	9.042	0
21.75	9.042	0
22.239	9.042	0
22.727	9.042	0
23.216	9.042	0
23.705	9.042	0
24.194	9.042	0
0.24438	9.5308	0
0.73314	9.5308	0
1.2219	9.5308	0
1.7107	9.5308	0
2.1994	9.5308	0
2.6882	9.5308	0
3.1769	9.5308	0
3.6657	9.5308	0
4.1544	9.5308	0
4.6432	9.5308	0
5.132	9.5308	0
5.6207	9.5308	0
6.1095	9.5308	0
6.5982	9.5308	0
7.087	9.5308	0
7.5758	9.5308	0
8.0645	9.5308	0
8.5533	9.5308	0
9.042	9.5308	0.94901
9.5308	9.5308	1.2954
10.02	9.5308	1.6223
10.508	9.5308	1.8784
10.997	9.5308	2.0194
11.486	9.5308	2.0433
11.975	9.5308	2.0013
12.463	9.5308	1.9667
12.952	9.5308	1.9826
13.441	9.5308	2.0337
13.93	9.5308	2.0643
14.418	9.5308	2.0247
14.907	9.5308	1.901
15.396	9.5308	1.7054
15.885	9.5308	1.4465
16.373	9.5308	1.1175
16.862	9.5308	0.71537
17.351	9.5308	0
17.84	9.5308	0
18.328	9.5308	0
18.817	9.5308	0
19.306	9.5308	0
19.795	9.5308	0
20.283	9.5308	0
20.772	9.5308	0
21.261	9.5308	0
21.75	9.5308	0
22.239	9.5308	0
22.727	9.5308	0
23.216	9.5308	0
23.705	9.5308	0
24.194	9.5308	0
0.24438	10.02	0
0.73314	10.02	0
1.2219	10.02	0
1.7107	10.02	0
2.1994	10.02	0
2.6882	10.02	0
3.1769	10.02	0
3.6657	10.02	0
4.1544	10.02	0
4.6432	10.02	0
5.132	10.02	0
5.6207	10.02	0
6.1095	10.02	0
6.5982	10.02	0
7.087	10.02	0
7.5758	10.02	0
8.0645	10.02	0
8.5533	10.02	0
9.042	10.02	0.84916
9.5308	10.02	1.1611
10.02	10.02	1.4539
10.508	10.02	1.7078
10.997	10.02	1.8949
11.486	10.02	2.0007
11.975	10.02	2.042
12.463	10.02	2.0585
12.952	10.02	2.0805
13.441	10.02	2.1022
13.93	10.02	2.0886
14.418	10.02	2.0091
14.907	10.02	1.8631
15.396	10.02	1.6726
15.885	10.02	1.4496
16.373	10.02	1.1763
16.862	10.02	0.82129
17.351	10.02	0
17.84	10.02	0
18.328	10.02	0
18.817	10.02	0
19.306	10.02	0
19.795	10.02	0
20.283	10.02	0
20.772	10.02	0
21.261	10.02	0
21.75	10.02	0
22.239	10.02	0
22.727	10.02	0
23.216	10.02	0
23.705	10.02	0
24.194	10.02	0
0.24438	10.508	0
0.73314	10.508	0
1.2219	10.508	0
1.7107	10.508	0
2.1994	10.508	0
2.6882	10.508	0
3.1769	10.508	0
3.6657	10.508	0
4.1544	10.508	0
4.6432	10.508	0
5.132	10.508	0
5.6207	10.508	0
6.1095	10.508	0
6.5982	10.508	0
7.087	10.508	0
7.5758	10.508	0
8.0645	10.508	0
8.5533	10.508	0
9.042	10.508	0.82019
9.5308	10.508	1.1523
10.02	10.508	1.4491
10.508	10.508	1.7061
10.997	10.508	1.9065
11.486	10.508	2.0323
11.975	10.508	2.0862
12.463	10.508	2.0982
12.952	10.508	2.1041
13.441	10.508	2.1145
13.93	10.508	2.1065
14.418	10.508	2.0474
14.907	10.508	1.928
15.396	10.508	1.7676
15.885	10.508	1.586
16.373	10.508	1.3713
16.862	10.508	1.0811
17.351	10.508	0.68225
17.84	10.508	0
18.328	10.508	0
18.817	10.508	0
19.306	10.508	0
19.795	10.508	0
20.283	10.508	0
20.772	10.508	0
21.261	10.508	0
21.75	10.508	0
22.239	10.508	0
22.727	10.508	0
23.216	10.508	0
23.705	10.508	0
24.194	10.508	0
0.24438	10.997	0
0.73314	10.997	0
1.2219	10.997	0
1.7107	10.997	0
2.1994	10.997	0
2.6882	10.997	0
3.1769	10.997	0
3.6657	10.997	0
4.1544	10.997	0
4.6432	10.997	0
5.132	10.997	0
5.6207	10.997	0
6.1095	10.997	0
6.5982	10.997	0
7.087	10.997	0
7.5758	10.997	0
8.0645	10.997	0
8.5533	10.997	0
9.042	10.997	0.96553
9.5308	10.997	1.3602
10.02	10.997	1.6903
10.508	10.997	1.9437
10.997	10.997	2.1084
11.486	10.997	2.1795
11.975	10.997	2.1768
12.463	10.997	2.1499
12.952	10.997	2.1525
13.441	10.997	2.2021
13.93	10.997	2.2637
14.418	10.997	2.277
14.907	10.997	2.2053
15.396	10.997	2.061
15.885	10.997	1.8819
16.373	10.997	1.682
16.862	10.997	1.4289
17.351	10.997	1.0744
17.84	10.997	0
18.328	10.997	0
18.817	10.997	0
19.306	10.997	0
19.795	10.997	0
20.283	10.997	0
20.772	10.997	0
21.261	10.997	0
21.75	10.997	0
22.239	10.997	0
22.727	10.997	0
23.216	10.997	0
23.705	10.997	0
24.194	10.997	0
0.24438	11.486	0
0.73314	11.486	0
1.2219	11.486	0
1.7107	11.486	0
2.1994	11.486	0
2.6882	11.486	0
3.1769	11.486	0
3.6657	11.486	0
4.1544	11.486	0
4.6432	11.486	0
5.132	11.486	0
5.6207	11.486	0
6.1095	11.486	0
6.5982	11.486	0
7.087	11.486	0
7.5758	11.486	0
8.0645	11.486	0
8.5533	11.486	0.71449
9.042	11.486	1.1788
9.5308	11.486	1.6088
10.02	11.486	1.9584
10.508	11.486	2.1943
10.997	11.486	2.3046
11.486	11.486	2.3064
11.975	11.486	2.2514
12.463	11.486	2.2142
12.952	11.486	2.2551
13.441	11.486	2.3779
13.93	11.486	2.5199
14.418	11.486	2.5912
14.907	11.486	2.5368
15.396	11.486	2.3709
15.885	11.486	2.1531
16.373	11.486	1.927
16.862	11.486	1.6799
17.351	11.486	1.3615
17.84	11.486	0.94697
18.328	11.486	0
18.817	11.486	0
19.306	11.486	0
19.795	11.486	0
20.283	11.486	0
20.772	11.486	0
21.261	11.486	0
21.75	11.486	0
22.239	11.486	0
22.727	11.486	0
23.216	11.486	0
23.705	11.486	0
